# index, s_values, normalised s_values, cumulative energy 
504,0.00109781,1.16123e-05,      0.9999999944
505,0.00107246,1.13442e-05,      0.9999999945
506,0.00106371,1.12516e-05,      0.9999999946
507,0.00105321,1.11406e-05,      0.9999999947
508,0.00104755,1.10807e-05,      0.9999999948
509,0.0010408,1.10093e-05,      0.9999999948
510,0.00103473,1.09451e-05,      0.9999999949
511,0.00102768,1.08704e-05,       0.999999995
512,0.00101519,1.07384e-05,      0.9999999951
513,0.00101221,1.07069e-05,      0.9999999952
514,0.000993932,1.05135e-05,      0.9999999953
515,0.0009778,1.03429e-05,      0.9999999954
516,0.000967523,1.02342e-05,      0.9999999955
517,0.000958792,1.01418e-05,      0.9999999956
518,0.000943903,9.98433e-06,      0.9999999956
519,0.0009327,9.86583e-06,      0.9999999957
520,0.000926516,9.80042e-06,      0.9999999958
521,0.000917172,9.70158e-06,      0.9999999959
522,0.000912808,9.65541e-06,      0.9999999959
523,0.00089947,9.51433e-06,       0.999999996
524,0.000891245,9.42733e-06,      0.9999999961
525,0.000884276,9.35361e-06,      0.9999999961
526,0.000877384,9.28071e-06,      0.9999999962
527,0.000867141,9.17236e-06,      0.9999999963
528,0.000865616,9.15623e-06,      0.9999999963
529,0.000851166,9.00339e-06,      0.9999999964
530,0.000847946,8.96932e-06,      0.9999999965
531,0.000837464,8.85844e-06,      0.9999999965
532,0.000826055,8.73777e-06,      0.9999999966
533,0.000816585,8.63759e-06,      0.9999999967
534,0.000812946,8.59911e-06,      0.9999999967
535,0.000803571,8.49994e-06,      0.9999999968
536,0.000794266,8.40151e-06,      0.9999999968
537,0.000791407,8.37127e-06,      0.9999999969
538,0.000782376,8.27575e-06,      0.9999999969
539,0.000778031,8.22979e-06,       0.999999997
540,0.000767103,8.11419e-06,       0.999999997
541,0.000763634,8.07749e-06,      0.9999999971
542,0.000752442,7.95911e-06,      0.9999999971
543,0.000749625,7.92932e-06,      0.9999999972
544,0.000739718,7.82452e-06,      0.9999999972
545,0.000733433,7.75804e-06,      0.9999999973
546,0.000728826,7.7093e-06,      0.9999999973
547,0.00072446,7.66313e-06,      0.9999999974
548,0.000719995,7.6159e-06,      0.9999999974
549,0.000713833,7.55072e-06,      0.9999999975
550,0.00070592,7.46701e-06,      0.9999999975
551,0.000696289,7.36514e-06,      0.9999999976
552,0.000693539,7.33606e-06,      0.9999999976
553,0.000689415,7.29243e-06,      0.9999999976
554,0.000677605,7.16751e-06,      0.9999999977
555,0.000673176,7.12066e-06,      0.9999999977
556,0.000670791,7.09543e-06,      0.9999999978
557,0.000661763,6.99993e-06,      0.9999999978
558,0.000659412,6.97507e-06,      0.9999999978
559,0.000655108,6.92954e-06,      0.9999999979
560,0.00065149,6.89127e-06,      0.9999999979
561,0.000642328,6.79436e-06,       0.999999998
562,0.000637575,6.74408e-06,       0.999999998
563,0.00063599,6.72731e-06,       0.999999998
564,0.000628417,6.64721e-06,      0.9999999981
565,0.000616974,6.52617e-06,      0.9999999981
566,0.000612597,6.47987e-06,      0.9999999981
567,0.000611806,6.47151e-06,      0.9999999982
568,0.000601755,6.36518e-06,      0.9999999982
569,0.000591979,6.26178e-06,      0.9999999982
570,0.000587502,6.21442e-06,      0.9999999982
571,0.000583372,6.17074e-06,      0.9999999983
572,0.000572048,6.05096e-06,      0.9999999983
573,0.000571316,6.04321e-06,      0.9999999983
574,0.000568729,6.01585e-06,      0.9999999984
575,0.000561729,5.94181e-06,      0.9999999984
576,0.000561356,5.93786e-06,      0.9999999984
577,0.00054796,5.79616e-06,      0.9999999984
578,0.000542479,5.73818e-06,      0.9999999985
579,0.000537495,5.68546e-06,      0.9999999985
580,0.000530855,5.61522e-06,      0.9999999985
581,0.000529748,5.60352e-06,      0.9999999985
582,0.00052654,5.56958e-06,      0.9999999986
583,0.000523252,5.53481e-06,      0.9999999986
584,0.000519195,5.4919e-06,      0.9999999986
585,0.000518827,5.488e-06,      0.9999999986
586,0.000508782,5.38174e-06,      0.9999999987
587,0.000506992,5.36281e-06,      0.9999999987
588,0.000501288,5.30248e-06,      0.9999999987
589,0.000496218,5.24885e-06,      0.9999999987
590,0.000489728,5.18019e-06,      0.9999999988
591,0.000484712,5.12714e-06,      0.9999999988
592,0.000479249,5.06936e-06,      0.9999999988
593,0.00047883,5.06492e-06,      0.9999999988
594,0.000476755,5.04297e-06,      0.9999999988
595,0.000472214,4.99494e-06,      0.9999999989
596,0.000469254,4.96364e-06,      0.9999999989
597,0.000467855,4.94884e-06,      0.9999999989
598,0.0004635,4.90276e-06,      0.9999999989
599,0.000456897,4.83292e-06,      0.9999999989
600,0.000451275,4.77345e-06,       0.999999999
601,0.000449901,4.75892e-06,       0.999999999
602,0.000448186,4.74078e-06,       0.999999999
603,0.000443878,4.69521e-06,       0.999999999
604,0.000437191,4.62448e-06,       0.999999999
605,0.000434499,4.596e-06,       0.999999999
606,0.000430989,4.55888e-06,      0.9999999991
607,0.000427292,4.51977e-06,      0.9999999991
608,0.000426601,4.51246e-06,      0.9999999991
609,0.000420578,4.44875e-06,      0.9999999991
610,0.000417483,4.41601e-06,      0.9999999991
