# index, s_values, normalised s_values, cumulative energy 
312,0.0233254,0.000137975,      0.9999987339
313,0.0230227,0.000136184,      0.9999987501
314,0.0229554,0.000135785,      0.9999987663
315,0.0226643,0.000134064,       0.999998782
316,0.0225631,0.000133465,      0.9999987976
317,0.022246,0.000131589,      0.9999988128
318,0.0220593,0.000130485,      0.9999988277
319,0.0219642,0.000129922,      0.9999988425
320,0.0216221,0.000127899,      0.9999988568
321,0.0215943,0.000127735,      0.9999988711
322,0.0214883,0.000127107,      0.9999988853
323,0.0214009,0.00012659,      0.9999988993
324,0.021275,0.000125846,      0.9999989132
325,0.020994,0.000124184,      0.9999989267
326,0.020776,0.000122894,      0.9999989399
327,0.0206826,0.000122341,       0.999998953
328,0.0205254,0.000121412,      0.9999989659
329,0.0204363,0.000120885,      0.9999989787
330,0.0203028,0.000120095,      0.9999989914
331,0.0201613,0.000119258,      0.9999990038
332,0.0200696,0.000118716,      0.9999990162
333,0.0200069,0.000118345,      0.9999990285
334,0.019888,0.000117641,      0.9999990406
335,0.0196728,0.000116368,      0.9999990524
336,0.0194856,0.000115261,      0.9999990641
337,0.0193843,0.000114662,      0.9999990756
338,0.0192317,0.000113759,      0.9999990869
339,0.0191553,0.000113307,      0.9999990982
340,0.0191351,0.000113188,      0.9999991094
341,0.018891,0.000111744,      0.9999991204
342,0.0187055,0.000110647,      0.9999991311
343,0.0185389,0.000109661,      0.9999991416
344,0.0184105,0.000108902,       0.999999152
345,0.0183033,0.000108268,      0.9999991623
346,0.018206,0.000107692,      0.9999991724
347,0.0179662,0.000106273,      0.9999991823
348,0.0179289,0.000106053,      0.9999991922
349,0.0178646,0.000105672,       0.999999202
350,0.0176858,0.000104615,      0.9999992116
351,0.0176056,0.00010414,      0.9999992211
352,0.0174383,0.000103151,      0.9999992304
353,0.0173008,0.000102338,      0.9999992396
354,0.0171673,0.000101548,      0.9999992486
355,0.0171196,0.000101266,      0.9999992576
356,0.0170674,0.000100957,      0.9999992665
357,0.0168947,9.99356e-05,      0.9999992752
358,0.0167879,9.93039e-05,      0.9999992839
359,0.0167615,9.91476e-05,      0.9999992925
360,0.0165423,9.78509e-05,      0.9999993009
361,0.0162997,9.64157e-05,       0.999999309
362,0.01626,9.61809e-05,      0.9999993171
363,0.0162158,9.59197e-05,      0.9999993252
364,0.0161492,9.55258e-05,      0.9999993332
365,0.0158923,9.40059e-05,      0.9999993409
366,0.0158344,9.36635e-05,      0.9999993486
367,0.015717,9.29694e-05,      0.9999993562
368,0.0156055,9.23094e-05,      0.9999993637
369,0.0155695,9.20966e-05,      0.9999993711
370,0.0155095,9.17415e-05,      0.9999993785
